Name,Division_Title,Division_Record,Status,Age,Height,Weight,Reach,Leg_Reach,Octagon_Reach,Trains_at,Fighting_Style,Total_Fights,Wins,Losses,Draws,Win_Percentage,Title_Defenses,Former_Champion,Fight_Win_Streak,Octagon_Debut,Wins_by_KO_TKO,Wins_by_SUB,Wins_by_DEC,First_Round_Wins,Sig_Strikes_Landed,Sig_Strikes_Attempted,Striking_Accuracy,Striking_Defense,Sig_Strikes_Landed_Per_Min,Sig_Strikes_Absorbed_Per_Min,Average_Sig_Strikes,Sig_Strikes_Head_Pct,Sig_Strikes_Body_Pct,Sig_Strikes_Leg_Pct,Takedowns_Landed,Takedowns_Attempted,Takedown_Accuracy,Takedown_Defense,Takedown_Avg_Per_15_Min,Submissions,Submission_Avg_Per_15_Min,Knockdowns,Knockdown_Avg,Average_Fight_Time,Control_Time,Event_1_Headline,Event_1_Date,Event_1_Result,Event_1_Time,Event_1_Method,Event_2_Headline,Event_2_Date,Event_2_Result,Event_2_Time,Event_2_Method,Event_3_Headline,Event_3_Date,Event_3_Result,Event_3_Time,Event_3_Method,Country,Place_of_Birth,Nickname,Stance,Sig_Str_Landed_Per_Min,Sig_Str_Absorbed_Per_Min,Sig_Str_Defense,Win_by_KO_TKO,Win_by_DEC,Win_by_SUB,Sig_Str_Head_Pct,Sig_Str_Body_Pct,Sig_Str_Leg_Pct
MagomedGadzhiyasulov,Middleweight Division,0-0,Active,31.0,"6' 2""",186 lbs,"73""",,,GOR MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,673,982,68.5,31.5,673.0,,,,,,0,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
ShaunaBannon,Women's Strawweight Division,0-0,Active,31.0,"5' 5""",116 lbs,"65""",,,Holohan Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,339,592,57.3,42.7,339.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
ShaunEtchell,Flyweight Division,0-0,Active,31.0,"5' 7""",125 lbs,"68""",,,Launceston Boxing & MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Welterweight Division,0-0,Active,30.0,"6' 1""",171 lbs,"77""",,,Kill Cliff FC,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,426,611,69.7,30.3,426.0,,,,,,7,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Heavyweight Division,0-0,Active,40.0,"6' 0""",255 lbs,"75.5""",,,Jackson-Wink MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,378,639,59.2,40.8,378.0,,,,,,9,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Heavyweight Division,0-0,Active,33.0,"6' 5""",250 lbs,,,,Ricardo Almeida Jiu-Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Featherweight Division,0-0,Active,31.0,"5' 8""",145 lbs,"69""",,,China Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,303,523,57.9,42.1,303.0,,,,,,14,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
ShaynaBaszler,Women's Bantamweight Division,0-0,Active,44.0,"5' 7""",135 lbs,"67.8""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SheilaGaff,Women's Strawweight Division,0-0,Active,35.0,"5' 5""",135 lbs,"62""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
XavierFoupa-Pokam,Welterweight Division,0-0,Active,40.0,"6' 1""",170 lbs,"71""",,,Complete Martial Arts and Fitness,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,116,222,52.3,47.7,116.0,,,,,,6,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SheltonGraves,Heavyweight Division,0-0,Active,39.0,"6' 2""",265 lbs,"76""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
ShermanPendergarst,nan Division,0-0,Active,,"6' 1""",235 lbs,,,,Team Tompkins,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,14,21,66.7,33.3,14.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SherrardBlackledge,Lightweight Division,0-0,Active,31.0,"5' 11""",155 lbs,"75""",,,Syndicate MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,226,361,62.6,37.4,226.0,,,,,,8,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SheymonMoraes,Featherweight Division,0-0,Active,34.0,"5' 8""",145 lbs,"72""",,,Black House MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
ShimonSmotritsky,Welterweight Division,0-0,Active,24.0,"6' 2""",170 lbs,"74""",,,Xtreme Couture,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Welterweight Division,0-0,Active,39.0,"5' 7""",170 lbs,"70.5""",,,Team Climb,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LewisGonzalez,Featherweight Division,0-0,Active,26.0,"5' 5""",145 lbs,"68""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
ShiMing,Women's Strawweight Division,0-0,Active,30.0,"5' 2""",115 lbs,"60""",,,China Catch Wrestling,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Bantamweight Division,0-0,Active,27.0,"5' 6""",135 lbs,"68""",,,Master Japan,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,nan Division,0-0,Active,53.0,"5' 9""",170 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,223,398,56.0,44.0,223.0,,,,,,10,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Middleweight Division,0-0,Active,38.0,"5' 11""",185 lbs,"76""",,,American Top Team Asheville,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,22,51,43.1,56.9,22.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Lightweight Division,0-0,Active,25.0,"5' 9""",155 lbs,"70""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LewisGonzalez,Bantamweight Division,0-0,Active,40.0,"5' 6""",135 lbs,"66""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
NickSanzo,Bantamweight Division,0-0,Active,30.0,"5' 5""",135 lbs,"68""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SidneyOutlaw,Welterweight Division,0-0,Active,33.0,"5' 9""",156 lbs,"76""",,,Kill Cliff FC,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SijaraEubanks,Women's Bantamweight Division,0-0,Active,40.0,"5' 4""",127 lbs,"67""",,,Catone MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,773,1564,49.4,50.6,773.0,,,,,,17,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SilvanaGomez Juarez,Women's Flyweight Division,0-0,Active,40.0,"5' 3""",115 lbs,"65""",,,Entram Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,102,312,32.7,67.3,102.0,,,,,,0,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Welterweight Division,0-0,Active,41.0,"6' 2""",170 lbs,"79""",,,Frontline Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,150,290,51.7,48.3,150.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KaiAsakura,Light Heavyweight Division,0-0,Active,34.0,"6' 6""",204 lbs,"74""",,,Teixeira MMA & Fitness,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KaiAsakura,Bantamweight Division,0-0,Active,27.0,"5' 5""",135 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SioneLatu,Heavyweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,14,26,53.8,46.2,14.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KaiAsakura,Bantamweight Division,0-0,Active,35.0,"5' 6""",135 lbs,"66.5""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Welterweight Division,0-0,Active,41.0,"5' 11""",170 lbs,"73""",,,Jackson-Wink MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,465,869,53.5,46.5,465.0,,,,,,8,0,0,0,0.0,0,0.0,5,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Heavyweight Division,0-0,Active,32.0,"6' 1""",243 lbs,"74""",,,MMA Factory,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Heavyweight Division,0-0,Active,47.0,"6' 4""",265 lbs,"81""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,319,429,74.4,25.6,319.0,,,,,,9,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Lightweight Division,0-0,Active,32.0,"5' 9""",155 lbs,"71""",,,Team Lloyd Irvin,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,808,1537,52.6,47.4,808.0,,,,,,3,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Light Heavyweight Division,0-0,Active,52.0,"5' 11""",185 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,25,44,56.8,43.2,25.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
YaweiRen,Welterweight Division,0-0,Active,28.0,"5' 9""",157 lbs,"72""",,,Xtreme Couture,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Welterweight Division,0-0,Active,35.0,"6' 0""",171 lbs,"71.5""",,,Beijing Black Tiger,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,565,1130,50.0,50.0,565.0,,,,,,3,0,0,0,0.0,0,0.0,5,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Bantamweight Division,0-0,Active,27.0,"5' 8""",136 lbs,"67""",,,Team Alpha Male,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1201,2412,49.8,50.2,1201.0,,,,,,8,0,0,0,0.0,0,0.0,7,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Women's Bantamweight Division,0-0,Active,33.0,"5' 4""",125 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Women's Strawweight Division,0-0,Active,28.0,"5' 3""",115 lbs,"63""",,,MOB Training Center,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SpencerFisher,Lightweight Division,0-0,Active,49.0,"5' 7""",155 lbs,"70""",,,Miletich Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1066,1944,54.8,45.2,1066.0,,,,,,9,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SpikeCarlyle,Featherweight Division,0-0,Active,32.0,"5' 8""",157 lbs,"71.5""",,,Treigning Lab ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
StanislavNedkov,Light Heavyweight Division,0-0,Active,43.0,"5' 11""",205 lbs,"71""",,,Bushido Bulgaria,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,119,241,49.4,50.6,119.0,,,,,,5,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Welterweight Division,0-0,Active,33.0,"6' 0""",170 lbs,"75""",,,Family Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
StefanSekulic,Heavyweight Division,0-0,Active,37.0,"6' 11""",265 lbs,"84.5""",,,Team Schrijber,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,776,1468,52.9,47.1,776.0,,,,,,7,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Bantamweight Division,0-0,Active,36.0,"5' 6""",135 lbs,"68""",,,Buddy Gym MMA St. Gallen,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,298,486,61.3,38.7,298.0,,,,,,9,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Strawweight Division,0-0,Active,34.0,"5' 2""",115 lbs,"61""",,,Combat Sports Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Strawweight Division,0-0,Active,25.0,"5' 6""",116 lbs,"65""",,,Gordinho Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,324,672,48.2,51.8,324.0,,,,,,2,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
NickSanzo,Light Heavyweight Division,0-0,Active,48.0,"6' 4""",205 lbs,"79""",,,One Kick's MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,nan Division,0-0,Active,,"5' 9""",145 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Welterweight Division,0-0,Active,42.0,"6' 0""",170 lbs,"75""",,,Team Upstate Karate,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1505,2937,51.2,48.8,1505.0,,,,,,5,0,0,0,0.0,0,0.0,10,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Bantamweight Division,0-0,Active,28.0,"5' 7""",136 lbs,"69""",,,10th Planet Jiu Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,20,42,47.6,52.4,20.0,,,,,,5,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Featherweight Division,0-0,Active,32.0,"5' 11""",145 lbs,"73""",,,Fortis MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,494,1154,42.8,57.2,494.0,,,,,,1,0,0,0,0.0,0,0.0,7,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
TraTelligman,Featherweight Division,0-0,Active,35.0,"5' 10""",146 lbs,"70""",,,Fortis MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,801,1706,47.0,53.0,801.0,,,,,,12,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Featherweight Division,0-0,Active,38.0,"5' 10""",145 lbs,"70""",,,FactoryX Muay Thai,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,nan Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,136,185,73.5,26.5,136.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Light Heavyweight Division,0-0,Active,43.0,"5' 11""",205 lbs,"72""",,,TriStar Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,125,215,58.1,41.9,125.0,,,,,,1,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,nan Division,0-0,Active,,"5' 10""",170 lbs,,,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,85,121,70.2,29.8,85.0,,,,,,5,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Middleweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,45,64,70.3,29.7,45.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Middleweight Division,0-0,Active,38.0,"6' 2""",185 lbs,"75""",,,One Kick's MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,282,824,34.2,65.8,282.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Bantamweight Division,0-0,Active,30.0,"5' 8""",125 lbs,"68""",,,Wilkes Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,451,920,49.0,51.0,451.0,,,,,,5,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Featherweight Division,0-0,Active,33.0,"6' 0""",146 lbs,"75""",,,Jackson-Wink MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,498,904,55.1,44.9,498.0,,,,,,4,0,0,0,0.0,0,0.0,8,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Open Weight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,37,85,43.5,56.5,37.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Heavyweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,21,36,58.3,41.7,21.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,nan Division,0-0,Active,40.0,"5' 11""",155 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,83,176,47.2,52.8,83.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Welterweight Division,0-0,Active,34.0,"6' 4""",185 lbs,"75""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,102,236,43.2,56.8,102.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
NickSanzo,Open Weight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,41,45,91.1,8.9,41.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Middleweight Division,0-0,Active,,"6' 3""",206 lbs,"75""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,162,219,74.0,26.0,162.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SteveByrnes,Middleweight Division,0-0,Active,,"5' 10""",169 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,8,15,53.3,46.7,8.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
StevieLynch,Welterweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,7,28,25.0,75.0,7.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RayWizard,Lightweight Division,0-0,Active,35.0,"5' 10""",156 lbs,"71""",,,Higher Level Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Flyweight Division,0-0,Active,30.0,"5' 5""",126 lbs,"65.5""",,,Broz Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,15,29,51.7,48.3,15.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Heavyweight Division,0-0,Active,42.0,"6' 4""",249 lbs,"80""",,,Strong Style Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1579,2556,61.8,38.2,1579.0,,,,,,25,0,0,0,0.0,0,0.0,7,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Welterweight Division,0-0,Active,40.0,"5' 11""",170 lbs,"74.5""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,140,219,63.9,36.1,140.0,,,,,,5,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Featherweight Division,0-0,Active,33.0,"5' 8""",145 lbs,"72""",,,Australian Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,73,125,58.4,41.6,73.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
MagomedGadzhiyasulov,Flyweight Division,0-0,Active,24.0,"5' 5""",125 lbs,,,,Team Alpha Male,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Flyweight Division,0-0,Active,29.0,"5' 8""",126 lbs,"72""",,,Team Alpha Male,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,415,762,54.5,45.5,415.0,,,,,,1,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
SuYoungYou,Bantamweight Division,0-0,Active,29.0,"5' 6""",136 lbs,"65""",,,Von Jiu Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,162,227,71.4,28.6,162.0,,,,,,7,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Women's Strawweight Division,0-0,Active,36.0,"5' 4""",115 lbs,"66""",,,Vos Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,260,566,45.9,54.1,260.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
